"type","value","validation"
"bip39","boost kite marble parade meat mandate moment obvious volcano three evil monkey",true
"bip39","fuel extra large high slush mirror valley section cram media below fox",true
"bip39","destroy name collect father hunt giraffe soul into anxiety order hold sample",true
"bip39","roof detect crack walnut nest good click west stand begin desert bike",true
"bip39","grass cotton victory another siren switch more tower genius either alert tortoise",true
"bip39","window arrange another bar vague furnace private tag couch swap update damp",true
"bip39","top ethics exclude parade pumpkin lava fence core logic swift moon this",true
"bip39","change law clerk stuff favorite blast type valid castle system mixture happy",true
"bip39","garbage kitchen that extend dance paper universe glance birth trade vast voyage",true
"bip39","loop obvious enrich fine hybrid breeze daughter antique awesome vehicle mango kingdom",true
"bip39","black motor luxury lawn purchase capable normal elbow message salon bamboo acid",true
"bip39","eternal arrest marriage elbow radio cook stumble various elder open myth biology",true
"bip39","bread bitter access razor mail oval rebel depend curious suspect repair host",true
"bip39","indicate fringe team pioneer code voyage cool scene deer inherit unable razor",true
"bip39","crystal thrive slogan shift virus diamond grief kind piece unable atom grain",true
"bip39","absorb tube option eye option bamboo loan focus number trophy damp magic",true
"bip39","salute orchard weekend infant alien mosquito kidney test add news favorite clay",true
"bip39","jeans glass spring depend project spawn true prison polar other eternal account",true
"bip39","vacant garage plunge jungle again cloth heart glove cube garment siege fashion",true
"bip39","man jewel shoe brass pattern gentle foil friend camera indoor submit praise",true
"bip39","rude beauty journey firm pool lounge toy next ridge enough alcohol robust",true
"bip39","rather peanut mail confirm weasel abuse pretty slide join coyote unlock skill",true
"bip39","know leopard upon pretty type nominee reveal galaxy snack census brick lucky",true
"bip39","vacant question two culture place detail plunge grant gasp coil vault saddle",true
"bip39","gap kind high guide plate able pencil gown average left true detail",true
"bip39","define rival assist inner caution wish save exchange vast route bone tomorrow",true
"bip39","culture energy soap answer until opera market chaos anger certain appear garbage",true
"bip39","game broom urban keep spoil range member depth pill evidence twist cycle",true
"bip39","dirt coyote ribbon assist such drill brave follow okay purity stable sea",true
"bip39","era cute can check warrior ramp power flower social edge maple pelican",true
"bip39","goddess code bless plug cup child fork almost travel regret trend panic",true
"bip39","cycle cream nose climb please depend kite demand suffer idea away must",true
"bip39","style seat acid grab flee nice cloud guide lunar assault decrease solar",true
"bip39","tuna hurry situate sick odor crazy key west clap normal worry connect",true
"bip39","stage school idle quantum toddler bitter meadow box market absent ceiling obscure",true
"bip39","corn frown auction bag chunk segment gown decide refuse payment evolve broom",true
"bip39","dust screen always radio actor home rocket remind general output hold blame",true
"bip39","nut clean trip key book plunge embrace accident scare despair push fish",true
"bip39","rabbit auto timber use depend truck eyebrow guitar physical try jacket soap",true
"bip39","scrub sadness mushroom survey eager blue excuse lend corn dune decrease main",true
"bip39","vital scorpion stock curve worry impact child traffic beauty fish oppose time",true
"bip39","guard company glory rose tornado gesture plate change hammer proof system nature",true
"bip39","aerobic cactus safe glow base reflect crawl clever alone normal coconut special",true
"bip39","dwarf digital kitchen edit baby since virtual afraid sentence wrong task stand",true
"bip39","special pledge adult license sister corn wash life property negative share people",true
"bip39","carry crime math razor animal muffin forget upset squirrel bachelor ribbon plug",true
"bip39","seven fragile hurdle laptop tank obscure swarm carbon genius grab firm universe",true
"bip39","slender oil dinner airport roast honey neither reunion trash seminar humor satoshi",true
"bip39","badge grab school tragic endorse result vacuum until fence fetch praise cave",true
"bip39","improve duck ostrich tube sausage mutual story series regret hospital spider behave",true
"bip39","wheat outdoor inspire spring gossip shoulder mirror grant helmet asthma bind conduct",true
"bip39","kitten accident timber rival key quote cage quality bench pottery plug drastic",true
"bip39","verify govern coyote fiscal vintage tent opinion access belt guess turn silly",true
"bip39","witness fly famous differ fortune area increase crisp option heart any pattern",true
"bip39","grant total reason ranch myself suggest arrest cousin royal solid region brush",true
"bip39","vote merit hamster aspect genius random legend amazing host expire moon true",true
"bip39","oppose uphold dragon million oven purse tattoo special glow sister cinnamon found",true
"bip39","rely ride artist setup sign catch canal feed shield forest above warrior",true
"bip39","jacket kid deny owner priority neck mule initial scorpion okay soldier rapid",true
"bip39","aisle vacuum naive street judge art obvious used boring milk real key",true
"bip39","three document punch interest rich cotton supply ice subway worth alone hedgehog",true
"bip39","napkin seven foil latin beyond hire horror grit kidney truly peanut dawn",true
"bip39","foot fun lava orphan tomorrow extra second matter series unique mouse upper",true
"bip39","modify ostrich aisle three tackle lumber judge start physical disagree depend unhappy",true
"bip39","never diary grow giggle uphold saddle peace yellow organ assist cereal dentist",true
"bip39","truth mind age allow wagon minimum muffin poverty attend aware adjust develop",true
"bip39","love clump envelope carpet chapter discover hedgehog mansion shoe unfold exercise obtain",true
"bip39","draw flight stem bundle expect proof payment clump estate bubble minute endorse",true
"bip39","add theme loan appear install work twelve resist leopard muscle enter grow",true
"bip39","wasp couch kangaroo entire cat spirit general series ethics company vote balance",true
"bip39","business best rice noise carbon voice add funny fortune hunt stand trap",true
"bip39","vibrant brown select erosion draw roast science mansion round muscle swallow occur",true
"bip39","dilemma absurd olive genuine almost false drop tunnel empower liberty bind glass",true
"bip39","hair system gaze obtain slot lesson shine burger sport drum hammer alone",true
"bip39","bleak coyote strong solid scorpion bind transfer error thank bronze ready satoshi",true
"bip39","letter cannon jelly sponsor company juice similar stomach actress volume awesome cream",true
