"type","value","validation"
"sr25519Verify","{""message"":""1d5fa991f9578601febcd2428a7063203ad34bcbdcd7b8dcaf6f37c535a4ab46"",""signature"":""mnjKVjcNtW2x+SvVU161jd8oxygI4ZbIynol4Q+qoFaoTC9yVnbU+5OD1dyr0+gPD6XHh0CF3gBMkdY4QYlyiA=="",""publicKey"":""NM5oh/Bgz7akuyZMvsN2c/b1rItxzyJcUZh0XJFVdXk=""}",true
"sr25519Verify","{""message"":""66859605781f6658f342c0dd158f52c2232dd50adfe1cc9b3d3357412c3319c2"",""signature"":""CKf30V0jIU8PFG5ykTvEA43ZI1DSOxeKZnJJhCXfM1HTcPcZcDSxNQaRCay9acY84y/wGg4YiDqBVMSyT+YIjg=="",""publicKey"":""0AW6m9nwbECwAh00DiQKk2tlkXrQn5dbMpGOPN021hU=""}",true
"sr25519Verify","{""message"":""c866aaaa627f9bbae243887e893cf9b7dd46f2830c63b6ef8a67fb1baea369e1"",""signature"":""osDQdYEVjHPzDpkNXn3HixPC9gmR9+n9FiKJ9mAZ9XnlcwSAMI/ziyBulb+fFdNnja1oy2N6FV3ZmppZmhOXiA=="",""publicKey"":""IOTLkSPSPBun0aXq8sG9g9wJvGXs62LGkU5PhjzQOzo=""}",true
"sr25519Verify","{""message"":""ca9317511f3ba86adf7ea41ebe64182770074518a164caab5fa4b2ad8e529efd"",""signature"":""EEw8KUshKsm45KJwgP7jxw4MTgMx5L+HAU5WSsr7CX9F9OpXOF4+GEYx2dQMfzLlbbYi0CNQ+iOqioJK2sLhhA=="",""publicKey"":""CF0aCpyeUN8yL9WxrZx6tJKvi56G/zsfXZVWuMmAKlg=""}",true
"sr25519Verify","{""message"":""4a97e5c3c316f9a06696beb6385fb86b007124e0ced6234cf716de35795d5cd1"",""signature"":""bE7wvRaN5swUYIcbX6y8AKWuovl0jTWZ4tM4S+su5HElPaDuNAKLlQUwl5XgOuFLofWzoCs6xbQzgyCatB9xhA=="",""publicKey"":""FJiW/prAkmdc15V/vB1xkDU2ZwX18LAc4PcVNyJKL00=""}",true
"sr25519Verify","{""message"":""25c41444e139bebec8f3728e23feacaaf04e24937b2fae0d8ba20c5f9fa42781"",""signature"":""vjRG5sfpe81vU5p17A2ApXDTxRFyWNIr9ZovlGN4nVeCUiZAWlsqoHyNGTGzK5hbWDPsrpLVHHjgAtjgHABuhg=="",""publicKey"":""VGbDmt76YfO1FvfKxFA7NdE/ud5Nt2p/ixnMXRw4eDc=""}",true
"sr25519Verify","{""message"":""0bb8a81cdf38bc614ef09fbe09615e29b919824650ffd1c5b73d47bcc4526e4f"",""signature"":""FpykYhm6bOhA/wHszjn1yCoD0nXUdgCi8Y1Z2WZ6uhYYnjYwag8o97pAxkzGdsv10dxz2DJUKGEmw3BGPvexgQ=="",""publicKey"":""JtWFL/X9vUB4MWiKoFlI+lCLVZUJs4uwrbEWGqEJH3s=""}",true
"sr25519Verify","{""message"":""5376f6e47136cf8fd0f29150691c63e27a2d29483a258cc625ed806c70b3e505"",""signature"":""xO/04XfTRORB8Bh5kTCWVdPN/37PdlvS76c7Za9M12S+fi6zoGD/79t9VImCBpo7XLFGZDAvSdO/fJVe87v9gA=="",""publicKey"":""kAUS9rZ/j18htcu0jPGuJ3qKG0ryN2RMsLYmLg2gDAE=""}",true
"sr25519Verify","{""message"":""19acccd8f0a2b5825cb9bedbd2f263bceffa45d6a655d860ff6c62904b0f9d1d"",""signature"":""KF96cfUKwkgTyhxbS5Q0YPXVvq3Kv2Grh0qh/j3PFDUlP7OvwN3YdSSMMvsLtyYP2oFwS3MCcfHto14ZNeExjA=="",""publicKey"":""VHW/x7JZKfvbmqR6XJhN+PrXwksIFU26KsINBH3CdR0=""}",true
"sr25519Verify","{""message"":""c6263b4a2f34eeb1e92ae040ef3c0d4d58559473d5ee5db2eec83bd228d946bd"",""signature"":""VA/UoAcS9hEiiv0wVFBbhDZAVTl7k/YNpPjIYqlOeDWFau1W5rr1Zr5+tVeLvvo9ZWVErGKshrZf7XW1Gmb6gg=="",""publicKey"":""0hdjyZejHCAnSvykcLN928JSzv0NyaWhtq7r6vVDXnM=""}",true
"sr25519Verify","{""message"":""30d19e5c8f10a13ac1fcec73deaba586ecef76bdb1f5cc807baa4ec3e64fcedd"",""signature"":""8k82kdWB4QuCE5l4ocp9LUTYwG+zAp/MRbPSAu/Jrg0mfr+sdKcs5tJfRvsdc/yl9u9RBd/LDJQbxw6eWeH7hQ=="",""publicKey"":""UL4l+4RpjyCWeXTt6LGoDT8TerYtKHWJIpdaEi7tSEI=""}",true
"sr25519Verify","{""message"":""378c107adeb25531aa3a05f229f7a21d59e944312fefc7af804a6ea4c6392260"",""signature"":""WgZ3R/rq1s/tpWaqy9VqooRTHxukB53Vf00TTQgZYj5wm8feG3POFLtn5M6HSuOy8ffekrd9KcSZVNYJCBOOiw=="",""publicKey"":""2i2FA5ZzepUyb7T6qVXeAIY31mfa8AtJ5kMwNv97Qms=""}",true
"sr25519Verify","{""message"":""ce451ea989c67f3f04a17b47e701b8eb650f789cc2bbae4c70effdc4c4df7768"",""signature"":""nDqpMe1+oXhyA5YCSeFIMC2mOELVVY2VC6VYkjW+CH3a3SQyJ43sBruMuXlhnt2kdbqJpxO8a9Vx+THn9HJXiw=="",""publicKey"":""gBtoHpxJTHmmSwuU0KGS911tfTZSHc7kmv5JmfK2MhI=""}",true
"sr25519Verify","{""message"":""fd90d3de0a79257417f96619feb4eb112bc575de9f023e456acd5f617cdfd20d"",""signature"":""NmAFr1uNSsn3XSWIusM7MMFqkmD7lVn4/jL46T+3wiAqfu22SHK6iA5FqP7hISm9GKoSPRMkhDCP/weDGEoiiw=="",""publicKey"":""Mk20SWIXaxdhnS7uLmXBGZpsCAH32BNj6i2ZfFwRjGA=""}",true
"sr25519Verify","{""message"":""bb1baa9b31f8eb4bba131e6dcd169f2a5f54b4f9f9e3f546ab49907b28fca805"",""signature"":""DK+95lIQlaeXM07+J0dEwFHQ6Gig1jF8nlDW/d+lGm/iXZV0Tia/L9WhVm94hotwiZgOXSe9FvjVKQmgIjgahw=="",""publicKey"":""grNy/dQrPUWpNj6ZJw0EekOEH58kfAqT6bTWDAFeLk0=""}",true
"sr25519Verify","{""message"":""e4c7db88524a50ad5989dce76bb782196e234eea83b9d7768830a0cad849f84b"",""signature"":""sAfBfNHRhXd738+uTxcO4TDyyETBj+KoE8dYNi1vKTNOEZ1b5y+BNdpzMaZh1UIVeqbv1jrL+2khbQ+UuFP+hA=="",""publicKey"":""ojMJGJ1eocO95U3Y5UI5B0Yp5siIHIOnj1vxXM16V10=""}",true
"sr25519Verify","{""message"":""5792addc2cbc86e9551c304358ed3b1cf969ee94d53a69a99f49831884a2ff7f"",""signature"":""Bl7WPvVQ1aq0H/JHaVlSigQZc+zk53q94bykpXbxOhMe8dLbCGgfwuiIhlXVolE704mx16+UXb/VIr+truhfig=="",""publicKey"":""8GmRnkpqw2t4HmnLnxwp9mbRNYoYGBYUBNjv/5YLF2E=""}",true
"sr25519Verify","{""message"":""6afa7337b79a8e8889d46fb90f3e3ed863716d4b0e38356af0cf89f3f1dce280"",""signature"":""9HgrJ/1qOO2sXFjTxJRb7OM/YyOWK1uIrf4nSdlixBvvFf9IGmgmQU8ehxmXn1zQIHYPCYuPK6PjPk6Jz5suig=="",""publicKey"":""ht32sU3pWq52U2K7j7xwgg+tG1qtcitUHVvR51xUfWs=""}",true
"sr25519Verify","{""message"":""b2046f60d7384503686a184059e6f4ae7ebd5d1c352083d8417f80539308694a"",""signature"":""5qgtJdTw35TIpQTL9Z35nPmJJWP8lbVNT6bXdRWZHiS3H4RPMqS/bqFQ4TVWwW5rsVK3nhQxtM5jDLTbfSqagA=="",""publicKey"":""Xhq2mfysb9mQCyq9euhQC3yb1Who03/lbR9cfCSQsHg=""}",true
"sr25519Verify","{""message"":""f464de02bc866cb71d6441e2db5b4da232ec21fcf76e741f5ae5ffe433046235"",""signature"":""xiIayKGm1ou8ySMZ1DpzbMsXVRIMNUgiLWzoZJQQWTDKTFQGe0uE2Y1CRCTzQsVJvTpAEHobKgMX+skYF5J6gQ=="",""publicKey"":""kLaK3aFOOUOOUbXltGGfjLtAJXUj07qdh6oPLa3QHWo=""}",true
"sr25519Verify","{""message"":""7c7ea667a322ce61ca9f98e5420d2bc79dd00ead0a285b965e3746db58577385"",""signature"":""Mn/NWhl1H5yubZYgy1KfhKu+4+wyJre1FBuiZLBaXwVRe8y/xjl2Y4jn7rvujo36afPrUCHh8q0SedIDh0vfig=="",""publicKey"":""2Kz87dcBfn65XGBW7GoGBEi+HoIelQGEybFxJKFPNGo=""}",true
"sr25519Verify","{""message"":""1db91e4fda5471098d12250bf109dad180de4cbb20edccb53b8a28cfd9077898"",""signature"":""ZrJbOAHQkCKjGomhctZn7F6JUegT77EgdSg0VW9DiHe1CKlaI2QNmUjHu68X+wj9K0hKEg1xk3jGoSoHNF+Jgw=="",""publicKey"":""nNQBAnu/Npm4xsOA/m3koXYXKZiMqCfrc7Ftco+qxxs=""}",true
"sr25519Verify","{""message"":""a83cb1830bf6b70f2a33159c66e9f98781104bb92aed2efef440cbc04f16bd73"",""signature"":""KtReD6S4JRmFhWsC6/feifvEOx3iiz1N9TVeYzL5uGAHMTkD0buV9Y/8OeYXhvFIygAuSlZwYcbaF0AfmkRijQ=="",""publicKey"":""tMqaVQUo/M1KK4wcyQUqSEQbw0AwSOK5UpvRlkVZOTM=""}",true
"sr25519Verify","{""message"":""817cb0f55d6c8527747892a87209ff098e87de4297e076f22ec3689a10a2442c"",""signature"":""/EgJ2K1jTxKGVs2k341rPXD6emQ8jkKlSwekGBprnW2JX5qHez7CjmjnEoPWUS1zl3gpAAYmIby5I/iukIcogg=="",""publicKey"":""NEd5L6wgiqzUtcAFEFwWtFsgFRzEuso/fPDtxuO010E=""}",true
"sr25519Verify","{""message"":""87faeccf7841e04f4eb3f0ab7c2143b4c62d5103b23a7551b7d62ffc9dfbeab2"",""signature"":""/Ltm5EDS5HbtoVrL4pe+96FnFVRTjBV4KEahR8/urEN/49/Pnz2AnNCFzz075C9QWVhjWLqk175SxpEGuHEVjA=="",""publicKey"":""hJ5eg/2aLoIc6iVAIK7148dH+MGyEfbaf6wKHUK35U0=""}",true
"sr25519Verify","{""message"":""245b6f912b8c9b77a21676bbd22d9401aabc872dfc699eb77cbfc5d9e7b708eb"",""signature"":""MKSACxDNMjbPgdCAQAHkSH5pbCiFwueHvSwiE0hIGGEWtyiQjOVnn9Z49wRa9Nd8nmEaXjQtqCVICDGtiZvChQ=="",""publicKey"":""OlcqiE+7GfvLh5MQVIAjUJ7CZRxXmE/Fu1XSFRC3YVA=""}",true
"sr25519Verify","{""message"":""5ec0bb66d7275e93ae8d4d921e748cc6da6b052eaf6c6802d1972f2e1b152004"",""signature"":""hv6I/nVfzsq6qBNj6Z2TpzV0AMYFzYSqve/zXcjB8CanpUffF4XGs5kgpmPTW9DCwLxCBVFiYXW/CAqvjMnFgg=="",""publicKey"":""XnlX2X8+guFCN4eKQomZhTWA5hFgUmzJMbsq6suBelA=""}",true
"sr25519Verify","{""message"":""0cabb92381d204bdd4fd15f636fd6e3b42239843882c4dde38c840a4d08c04af"",""signature"":""mrrai4+02NRhzHS1m5ICvWl4p5XDDwpzOWDnLK4reVkLjiTEWhb2zt7rYzF1w7LrwxEKLRVoHonyndFusr7BgA=="",""publicKey"":""yLxNROu6vdC0f5tr1ar0Lk/MPW8ZS8/Y3Bv8d+haAQ0=""}",true
"sr25519Verify","{""message"":""1fdc2be96d68586bf80938eced2838c26990772e87b945ac642d829d0a1b4b3d"",""signature"":""/g+cHN/frun+ySu9fM4lrWQ6+XWnA0rej0pugCs66jBRZvxgXU0d67k3lg8O6HTg3oOPPRdr0hQRaJ3vITLBiA=="",""publicKey"":""TIsrfq5zv5KlC3lAdnaKZ49869uz5X+ezX3kWBrctys=""}",true
"sr25519Verify","{""message"":""9e95420f65df773cedf59288f2a99d1d287c66c636c8e005066ad2edacf4a5f7"",""signature"":""sPPw2zlJq+iF+ysVsjCbc2PbI7CsC9cJj2URq81YhCKyyV2MfDIjFmL0LvG/M6It5kT1lL8sclTeW9/Gb7Nciw=="",""publicKey"":""wMPGOK9bfWnpDEuRwM0dE7nELZkxmC761bDO7hBgJy4=""}",true
"sr25519Verify","{""message"":""1830a9573f555ba0dd3be491835819217d6422d55fe603de8205ceaf71406e05"",""signature"":""YpncZyabdzaKLa+y/gmSKSi4pdTBYmJsTz8NnPgWTmF4eK51vuLpN1nRR7B2WFbFRXXfifKI2Il+YoQDP+HIgA=="",""publicKey"":""Sncp9IJcbVtUPe8K1ig/ilsY3Stdl5sUMBfzhAI83W4=""}",true
"sr25519Verify","{""message"":""8b865c6ad395f578bc0b3ac86037205afdc0171ce3b984a8eb1e2cc475abb026"",""signature"":""1HakAmk75HHNBlAVZYcnsWBpCl3WW388ReBF4r5ftFQRZWHBIFhxWE6jU7yYEPr1grxhSTM8LU0SgYe5pkbBjQ=="",""publicKey"":""spn97iVLcVMC4LCsjMN4VvTRY9LlK9iI+ac2FCLO43U=""}",true
"sr25519Verify","{""message"":""05a37345bc41436ddf35e5fe7c94fb08ac9c366ad7f361f896b0de5db8265518"",""signature"":""flgPlKVl3ltXEN+Kqb0X/z1/3cXOdG+6HAZ42SuRBCsoHxuo50Nxv5Z3NzhY0H0+CVC1lcSw6qg4s8D49LPlhA=="",""publicKey"":""PODCLqQ3TaISqMPRna52GE2wUX8udMtODne7KJpIaQY=""}",true
"sr25519Verify","{""message"":""f81788bd05f1075f08aab40947a6a4e7157d275c39162ee4ca52ce1a599b01ba"",""signature"":""7oSNJMnYYwvJNMSue4OnBQLdaj87HtZ7mXYZNM0W7RvITAT2Iv7NbsVucxGL3KzjcUXQKNioq/Y6Q+M4OVbwjQ=="",""publicKey"":""9Blqvl8QWCY5OOL/iPHLt7fg40MrZM33ax1fsJVhYkc=""}",true
"sr25519Verify","{""message"":""f7ae32bd44158b51b46ae0ae4e58e5b120f92de4b3d2223b366a0a9cce06fc32"",""signature"":""HOFGzEYAd/u7GG1Eln+I5HI/jY7/syD58NYndgb6JlMk2+OWxi/Og6FGdRAzxobKR59lZYrHf880N9jqryJHiw=="",""publicKey"":""3EePUIKIEoSWDznPvREfFLTab201KYmyXiRF9M0v0D8=""}",true
"sr25519Verify","{""message"":""3933fb0d599c218f12556c3f1a1e168560dc48b6a70a29283d9a776779b75ae4"",""signature"":""9P9WP51xPAOh8nougGvOHd5C+FoOAEIdO9kRPtOAEnHcSvFs4VVMzkY16+O/Jo7Ti688ZetLXZ0tFtc/l4y/jA=="",""publicKey"":""amfjL321LdLAKyihW1KSBawG3JG9TWg4wYq2DAULmVA=""}",true
"sr25519Verify","{""message"":""c9cb74f42346604dd91e7f38f7f06ad3d0e51182629427c5d0b369feb42f31ed"",""signature"":""zPc+erKtEpv/cOqRBXoxwISZH7HBHCkCqen/BVLxSx/2uDhd459YMCALO3HJnWYE+YgadP4mv2ZjGXciAeZ1jw=="",""publicKey"":""TN4KcOkd7SCLlt62UTB4+nv3YIdmYT6wjAbb6Y4+Vjg=""}",true
"sr25519Verify","{""message"":""5b921435f7f3e8d5b765cd4cd4c6b482097f6d139dbe8857c8227b3bad7c471c"",""signature"":""+FhHfilwD6PUSCCHpwlZ6kvG+2zd6TeYnso2eI5cVU1n+MreUBA+II2fRxh/0WG5lkB8pu115x0dMvVbQn86iA=="",""publicKey"":""zCndB0pC4npGgEZz2dsWOat0kiNg3UIUB0WjLI7xlAc=""}",true
"sr25519Verify","{""message"":""011e2baf8ac1f6309c77cd6c668fc47ea6db5120e9be52f3f6ec23b33f738646"",""signature"":""xhBWRwiK8MSlgQnfq9qdBXA1DjWz4bA3JjVe0oUIK2/rRE57sUHXahi54GVG2fpWxKvnujl0knjS1uARZUffiA=="",""publicKey"":""fkssanhSiqClmU2ITjswJrAuN77ze7HS/Ns+Z/9Gak0=""}",true
"sr25519Verify","{""message"":""1dbcae49799474580057f9c74886a36ccc80f13989e3bfa64d31b0166aa7e5f2"",""signature"":""rPW1VxFhyFE+AjrzLLitQc5n6WR5FhSDlCVnyu++VFqOjxvVRjL4/E/UXA4l5hVtlZIILiDkJdffp7Zulakeiw=="",""publicKey"":""Ik2Eed4dHiPiXyD3AFBrZjhm2j4/mFZUqB/yoTU0yRk=""}",true
"sr25519Verify","{""message"":""465486fbc47f7009abef6991d444364ab85dc227b10fcb974cdc7602965903a8"",""signature"":""kFAUYtgjVK7QNjVNrZhmlgzdXRX62R9LSsdzyFKilzW/HAwfYDY6L7tElM9Q1fe1d08pT6TMG9oiGNIG+raogA=="",""publicKey"":""FnmFt0E9zGGkepM1fpJ2zAlmJWP3jClpEh5Y4t7aNyU=""}",true
"sr25519Verify","{""message"":""81fd3a045b5108786b37b2c79e3ed2509d5780fb0d31a8ceaa39387fcfc8454e"",""signature"":""gNDGbxHkErIDAhbVEPfQpZDsHjDfdHTtOEsSvDQedwXBIhD8Mlzoz1pDVjhIGfOzczs/P6C3CVinIes0+B0hgQ=="",""publicKey"":""gu8ulo4rPgWWUlZNfIL0a3YbujY5PJ0Ww4mZW+DpK38=""}",true
"sr25519Verify","{""message"":""c1c07b1afcf4266b8e43b24ec164dc7f6e30d3104cee82df173b49fca68b8ab2"",""signature"":""1jprH5sLfDdyNUBi4mi6/Cm6zTE+Z5wP0cEmdbEbFWkMbTXrjU8c6hTZvvQXduJxa9BdbqIff5htWCvFW0OUgA=="",""publicKey"":""KD6nHbvXxJAqU0l1Vn6cFrSiawUMFjzJmuQ4jxdKDhI=""}",true
"sr25519Verify","{""message"":""4c482937a04dcf2f7e7bcbee7a1d50f35045feecc9a8910f835fb3f2d7666d3d"",""signature"":""+u9bOOCvxa2DLuktAS39STaO2qSURefH6/7W8VRb3gTPcKc+eSzPgK25yusCxtxO8aExrfSv9yQuNxRGuSu5iw=="",""publicKey"":""YqsIs/VlOCyfdpVL8KI94rmkWAwvI93fj/psyeUGmTg=""}",true
"sr25519Verify","{""message"":""bac3998d480eed9a18b1ee40c0b4bb4ae4fcbb9029fd354c7e8ea20101532f25"",""signature"":""2smWPlCnjjZ5e6YMIt3bCdr+vhYLtMYQ1I/ndgVurWWXJvIVIYg6mxoKE21JAxetPoLczyC/CKWt55ttF3GWjw=="",""publicKey"":""ZMZNGsklHGiIIbLaJh0d3V5SBeP6tiggtgDJ/oKBJi4=""}",true
"sr25519Verify","{""message"":""05a67e02df352be9a4294f04cee7dbbc0e3e47ec7cae7711590392c0ec848415"",""signature"":""aPzxj0Qoo1Bt9C447gsFVrJ9t0ElIghhBPsPGaSRJgZsaWxgSiPTGdtxvR8cA/DapLYqb2GDySBlUQLoJciFgw=="",""publicKey"":""itH+qdLcROvtBoyLVbc7a2iNAWXaRsJlgbAORrMmQWI=""}",true
"sr25519Verify","{""message"":""9e05cd6317f789fba5d5771f6e1f1c5323fda5170265bf2f418aed04eff89712"",""signature"":""5ArPhD9/2abCrng2GJ5zyH37OipphuyNLM0ne1VjrFotbK0SGpcEl8uTs1FFuII+GxGxSYSF4awpxUbnMA8diw=="",""publicKey"":""+hSjHIqv//k3RW/graYskTLb7YOfmDiJkifHfnuzs0E=""}",true
"sr25519Verify","{""message"":""1a54dd12a518cbf3c4f032a62e658cd524daa99bd0d54972217787cbf2cdf19e"",""signature"":""6N57PLlasPdxSp3trbrA+/mZdV3B5/cH7MmjA2EJJB69Uof61HZVKpRqpsOMf1BA5CZ1q4yZoFvUy6GStaWzhQ=="",""publicKey"":""+oXrHS+V2povazT+Heft3SXSn8JeRATNcqfIKnZGJw0=""}",true
"sr25519Verify","{""message"":""03af8e77740f7713baf39deeb07e8fb99ad26914845c6fbc1891a91235879757"",""signature"":""TlX4Ld1OtcZo4up2k4jzOp8iHm3RZjBnoU+W4DvMUW2M2kd74O3NP8aZ6bhRc0uJ834ReI08SZ8ls/VBGWsgjA=="",""publicKey"":""8B1HFPQNgNYHyOeIXsJSmT7BioosPrlHT0uGfPil8A8=""}",true
"sr25519Verify","{""message"":""e142020f96c111bc2f5060651cd60ddf56c23ed15210f2a3e225a850d57226df"",""signature"":""2II3eJYp7NVea1/zMGXIer/MFGiMCCFSd8XEDLi7PHY607hWuXRQq4z/x+NVSJ7np4cNnRlw8VEBUDMOhqgAiA=="",""publicKey"":""otQIcnwooMtDfpBM7FkIYpSfp3nl3HNCmTny9FKKyhI=""}",true
"sr25519Verify","{""message"":""9bb3e526ab2e11a61578d859f8b4fe2bd7f7d7c28925f3032c957c4dcbc9786a"",""signature"":""VjtSOva+wWDLbkfnqtPysj0L4JDksTC8gn07d4wCZHwIWE6rBP10I88Od42ot9HBr4dHG1/v8i1SQ20o4Efdjg=="",""publicKey"":""qpDQhP7fZxGz2UsiZxGoScH1JfvvOftjIWU+iIrhClw=""}",true
"sr25519Verify","{""message"":""a1d7934252c65b6fc7659322fea1a3ebf54a0b13fa5a347b4a48d83f8067196e"",""signature"":""3nk9D+Ny9mORrLkeicW7rPExddaStrcTigDAFlvW9ikF8lcHD+RfiDW8KF+b6IsNGIe6SM0CFQU2Hqs23W+Giw=="",""publicKey"":""FOMOT0CC9hqMZry5y0hb3bzvU58spfnFtOrFXANWhBE=""}",true
"sr25519Verify","{""message"":""557aace2438335106d81bef536eebc8d5201801f8378de0aef8fcbca2264eca3"",""signature"":""ZIncmD2ODXRTkiGPUL64eCer9+FrBHOzCPvrFEkG8m6iI2AyKuK+WaxMiMjywAuvhtoplx7CDCHHImWBHoAFig=="",""publicKey"":""xtK1w347Wk0o/ekKLAdESTGNCCRkpCdzXsikJeDuKSw=""}",true
"sr25519Verify","{""message"":""aa376092a4a9a75a34b28d2b1ba15e2afccddd37c0fda107f1c2d35bf6a2a37d"",""signature"":""ziYIkKkwYqb0Eje7sckPDzD7zsHEtBUrj3+ECOq12R9A6+BXiGAyGrFH7IFTD/OOW06Dbg6WHvAROECzZD6Zjg=="",""publicKey"":""BmzLauqwne5LnFUzzAN/krARYCRUg66S3Cbg/Sar5E0=""}",true
"sr25519Verify","{""message"":""c9637411b171966a98139070021f79611a8e4631bba48992ead24ddadc88b32e"",""signature"":""4stvlOu2wku17vmGlbW7ZpGnGR/bA6ZUiTP3vnqvv2ZKECQb0QUYbAIBZnYL7BXvWlWtkrhFDkhwWTlsXn1Niw=="",""publicKey"":""xDWujRmTAJb9tmi7CuO6TmsLifmBX1VR/82tC75AZwk=""}",true
"sr25519Verify","{""message"":""a6a317ebb7fe4f1847dd3ef00a4e4c666b277a35984941e6fab5e463e21ad097"",""signature"":""evaevmwl49/eO0YKGndpRZg2x0QN4wf5WjUk0/FtJV+opof9S0fQGkgnngzFUzkbvH7AfV0YtIF3KpXF7X28hg=="",""publicKey"":""XDmrR34/CSO9+FXBBzmzEbM+zPZL9qitqcm0CWmopWI=""}",true
"sr25519Verify","{""message"":""e74260b6a27e3fc86e0211a9a832265aa97525588eac78ac0450fb8fbd1e4536"",""signature"":""poeiTKj59blxfjHaRy/RtkOV3JM5I15louDWulBwaQ6o1pXDG0iI5xY6Ck9XrNCpUNyDRDlGtoMRuGYkVr+7iA=="",""publicKey"":""gMmLEBNgsTBcrYI+/bOHmUHQjurVCmvGky8fAkOFZSM=""}",true
"sr25519Verify","{""message"":""f1ce17049f0d32538c98bd4fd6bb331722cd6e8e70adecafcbb8f165c79f8533"",""signature"":""nBdLbUXQRNswFGiDZhsvY2ZsxQkkn/Wv/wunv0QDqjNouacNfwysXAmqXl2BJTzz475PNQIkISnn7cRB5iqWgg=="",""publicKey"":""GMR+SN6aCz9JTmyWUEnllJOO4UV5oNNe2LBfLjoMEGE=""}",true
"sr25519Verify","{""message"":""cc0a3c07a24ca45c476011e8dd3ddcc9b063664e08347582b10a989fbe126b7d"",""signature"":""sGeOXvDDgcYgMm2FNdpsN3fh7X9F9blM9FTARTAstgNlEKJQM1dNkSQE2nEhfOkSv5tNylePt6RYu9daaeMLiA=="",""publicKey"":""1r5mCzuQf98pMF4xQYk5xnYQeMKeGMYB09tNicawanE=""}",true
"sr25519Verify","{""message"":""f112861aad3263000115bbeed35a1e541645154d77c4b95fd14e4b03d86d7bc5"",""signature"":""7pwyPjnEbXSHo9bOtefOdveo6cAOklzNdE9GZh5Hpi1+K/ZEuWYOAA0FzzCoF7GQ90O4gLW2sWWCnmK9nx7Fhw=="",""publicKey"":""XKAJD5jqOhA71tQUPDD2moZ9zGVeg04bKeCrxFLmIRM=""}",true
"sr25519Verify","{""message"":""9b08515b1a505c1811e7c42e2e4afe3be9d6462e8c0e632b0632fc4bf9a6839d"",""signature"":""pj4zYl1yUBBrkAUQ/uDPCSeJ+0VD2JPTvEYoVrtBJAnFwbMaFQkShfK2EcApExASpn322FqF2HfovTyi6d7Niw=="",""publicKey"":""DA8Q1c/BFIs75tzdIjDjhxZtc3lNgg32jyoWVMGfKR0=""}",true
"sr25519Verify","{""message"":""e06a531554eed26703ae1bde1ebd4889035c0531153646cc02f7401ad8388135"",""signature"":""CCon4ru15ZcUYvwU+UqACXMwxS1fffr+KasjH+bb6ymOIrDXbNcPEFOLtK40ig4tl+i6zHBhr0LqG26bvTMKgw=="",""publicKey"":""tte6hjKqBHg4zXbwYhdxtCJGnVWRPMRHlbiFe8f8aWA=""}",true
"sr25519Verify","{""message"":""0ac7ebbfd5dfebfe80619a9408dd51a6ca76a906007431a04176667e82944bf3"",""signature"":""XvhyixglMBuvBst9W9YJuKTuNXEE8QRemE8CmYxHQiPlmxt0d6KQJoOGIMtYvFhcCZOnCRp4ceQZ9DGAs4fHhQ=="",""publicKey"":""mCSe+nR0EIUX4eXHmugWg9iMzoJjAkwsem/Rc8EVhQk=""}",true
"sr25519Verify","{""message"":""93b7c29a82c0650e41974ee35564e8e532230f217a5e6c2bd9413bb75a4350b1"",""signature"":""VhLaaGZpcqQe7Ux9X65VSVCjiZShI6/hMWQwgRy1zgvg5hxxdvQPjUsGPHrUq+5kF1+fOUS2xhQauZvn3sQIig=="",""publicKey"":""aDP7SciZXhPjvZ1d4TQosrbASD1aJBCqYMsDFI9GLGU=""}",true
"sr25519Verify","{""message"":""70fac1b0de4dab8e83dca7761b8c93a2ce43eca0e7fd10173cd793f5866c02e9"",""signature"":""lAM9YbpDpIo8DXSsLTNgiro76aa5HUh9bC7TWqmb8CFWDpnEUEQnBCnauDB1L2P2qG8nyD1/RESsm3SouZOPgg=="",""publicKey"":""9PY5u7+qRbRxvAzmBNaj8622KEojMTPeQMLjX54Wyhg=""}",true
"sr25519Verify","{""message"":""7be0a6a1b1f2d547b8c3774bcd33a90d7afad229918ab3847e86d9a1f893a135"",""signature"":""pGfwcRs0O0x8Hpiw7cWCoP2KI24yrAaIJ+Sgo9yt1VLcepEAS1BUBU1zAU4uTweC2uz+8xf5YgQ6PwL3j1idgQ=="",""publicKey"":""JMtFc0JaY+ssWywrhcTWQBIYPk/f0DdxH8uyDaBahnw=""}",true
"sr25519Verify","{""message"":""b6cf7437336b57520301e952e073d03b2698b863942574cf9e11a2dd650ec1e8"",""signature"":""nBKEiOffOrpL6K3ZjNijj2IAj+lJSAuriMRekXWCKWG9lNmyPsPRo0iSvMHlfCErwQjUtdhCiuB7ZgT4BhAShg=="",""publicKey"":""5Nc7sg3mQ22VSSxIFDISonckIinrdAmwW8XdwNE0H2g=""}",true
"sr25519Verify","{""message"":""7a3dc25573ba8252501f0efaa8b945066825b4ff1f8f43c59d79b82318f57ef7"",""signature"":""qI+tFAfp+wZI4yrBjgd0Q+eTGJFcjF02mipoxGlgQBH2esWOW6lZITa6A+VweLZpLWBWpueR2xZ3y5Vd8ELQjQ=="",""publicKey"":""WqEMUi6wt0f7OS+/Rew+Fnd8S54rdLtIx3SJ89Nm+xU=""}",true
